event_id,match_date,tournament_name,tournament_importance,ground_type,home_player_id,home_player_name,away_player_id,away_player_name,winner,match_format,month,day,home_advantage,home_odds,away_odds,odds_ratio,h2h_home_wins,h2h_away_wins,h2h_total,h2h_home_win_rate,h2h_confidence_lower,h2h_confidence_upper,home_vote_percentage,away_vote_percentage,home_age,home_height,home_weight,home_plays,home_turned_pro,home_prize_total,home_country,home_official_rank,home_live_rank,home_utr_rank,home_official_rank_norm,home_live_rank_norm,home_utr_rank_norm,home_win_rate_hard,home_win_rate_clay,home_win_rate_grass,home_win_rate_carpet,home_ace_per_match,home_double_fault_per_match,home_first_serve_percentage,home_break_point_conversion,home_return_points_won_percentage,home_total_matches,home_win_rate,home_recent_form,home_surface_performance,home_avg_opponent_rank,home_tiebreak_win_rate,home_recent_momentum,away_age,away_height,away_weight,away_plays,away_turned_pro,away_prize_total,away_country,away_official_rank,away_live_rank,away_utr_rank,away_official_rank_norm,away_live_rank_norm,away_utr_rank_norm,away_win_rate_hard,away_win_rate_clay,away_win_rate_grass,away_win_rate_carpet,away_ace_per_match,away_double_fault_per_match,away_first_serve_percentage,away_break_point_conversion,away_return_points_won_percentage,away_total_matches,away_win_rate,away_recent_form,away_surface_performance,away_avg_opponent_rank,away_tiebreak_win_rate,away_recent_momentum,rank_difference,age_difference,height_difference,ace_per_match_difference,double_fault_per_match_difference,first_serve_percentage_difference,break_point_conversion_difference,return_points_won_percentage_difference,surface_performance_difference,recent_form_difference,momentum_difference
14807167,2025-10-09,"Cali, Colombia",0.4,Red clay,48225,Daniel Dutra Da Silva,315774,Juan Bautista Torres,0,3,10,9,0.05,2.63,1.44,1.8263888888888888,1,3,4,0.25,0.045586062644636216,0.6993639475573634,0.43653846153846154,0.5634615384615385,,1.73,73.0,left-handed,2007,364003,Brazil,348,358,347,0.14593847787651962,0.14533757805921274,0.14599979299094626,0.5,0.5,0.5,0.5,3.2980500813998974,3.114543219812194,0.6582856272681061,0.3199121265366542,0.335601164323426,10,1.0,1.0,1.0,374.3,0.0,0.45666666666666667,,1.78,73.0,right-handed,,160150,Argentina,418,418,346,0.1421366838347464,0.1421366838347464,0.14606133682858627,0.5,0.5,0.5,0.5,5.227467206323244,3.4730734034268083,0.5561489771698613,0.3385250497629026,0.41418570988984094,10,1.0,1.0,1.0,503.94444444444446,0.5,0.45666666666666667,70,0,0.050000000000000044,1.9294171249233463,0.3585301836146142,-0.1021366500982448,0.018612923226248412,0.07858454556641492,0.0,0.026703486580133107,0.0336074110471028
14807166,2025-10-09,"Cali, Colombia",0.4,Red clay,204776,Mateus Alves,146040,Federico Agustin Gomez,1,3,10,9,0.05,2.75,1.4,1.9642857142857144,1,0,1,1.0,0.20654329147389294,1.0,0.17136498516320475,0.8286350148367952,,1.93,88.0,right-handed,,199963,Brazil,462,428,345,0.14014307420143185,0.14166065278842074,0.14612311092937816,0.5,1.0,0.5,0.5,7.1699660148624895,3.616465222931949,0.6419832929410298,0.3752881204864015,0.29533908115442725,10,1.0,1.0,1.0,476.0,0.0,0.45666666666666667,,1.91,95.0,right-handed,,524260,Argentina,208,202,162,0.15778997891987878,0.1585221249269378,0.16426844766503834,0.5,0.5,0.5,0.5,7.712988999602214,3.205809392857861,0.6563718218119204,0.4519141602777835,0.3693590564039256,10,1.0,1.0,1.0,279.7,0.5,0.45666666666666667,-254,0,-0.020000000000000018,0.5430229847397241,-0.41065583007408835,0.014388528870890593,0.07662603979138205,0.07401997524949833,0.0,0.10644208415556022,0.03223794186909651
14807172,2025-10-09,"Cali, Colombia",0.4,Red clay,240797,Franco Roncadelli,187218,Nicolas Mejia,0,3,10,9,0.05,2.2,1.62,1.3580246913580247,0,1,1,0.0,0.0,0.7934567085261071,0.12258420762009939,0.8774157923799006,,1.85,73.0,left-handed,,98086,Uruguay,401,368,355,0.1429804854364357,0.14475796092064028,0.14551555002905955,0.5,0.5,0.5,0.5,7.904785958881201,3.2178267433115484,0.6509424902343349,0.5907425188983364,0.34918190684395906,10,1.0,1.0,1.0,411.7142857142857,0.5,0.45666666666666667,,1.83,79.0,right-handed,,308415,Colombia,198,196,201,0.15902632555499963,0.1592834878429197,0.15864693436001365,0.5,0.5,0.5,0.5,5.318790077563423,3.7248446158651447,0.7223828335139473,0.466098068447547,0.30215417985420356,10,1.0,1.0,1.0,245.78571428571428,0.8,0.45666666666666667,-203,0,-0.020000000000000018,-2.5859958813177775,0.5070178725535963,0.07144034327961235,-0.12464445045078942,-0.04702772698975549,0.0,0.10356107407234627,-0.035140396602170054
14807169,2025-10-09,"Cali, Colombia",0.4,Red clay,299765,Gonzalo Bueno,189540,Hady Habib,1,3,10,9,0.05,2.0,1.73,1.1560693641618498,2,0,2,1.0,0.3423719528896193,1.0,0.32180209171359614,0.6781979082864039,,1.73,73.0,right-handed,,145247,Peru,241,234,259,0.1542068333451603,0.15491096138051502,0.15251276845908307,0.5,0.5,0.5,0.5,6.327801317179415,2.5814061783769677,0.5698137647395525,0.3318423773449711,0.44504055871105586,10,1.0,1.0,1.0,263.6111111111111,0.6666666666666666,0.45666666666666667,,1.88,88.0,right-handed,,421577,Lebanon,175,167,174,0.1622116330120639,0.16345227384350292,0.16236256234418467,0.5,0.5,0.5,0.5,5.821200416200469,3.842916823389171,0.6449660243776166,0.4121124101539759,0.35158199507377114,10,1.0,1.0,1.0,245.5,0.75,0.45666666666666667,-66,0,0.1499999999999999,-0.5066009009789463,1.2615106450122031,0.07515225963806416,0.08027003280900485,-0.09345856363728472,0.0,0.09729037168508581,0.03190558314078362
14807168,2025-10-09,"Cali, Colombia",0.4,Red clay,132834,Tomas Barrios Vera,333081,Luciano Emanuel Ambrogi,1,3,10,9,0.05,1.22,4.0,0.305,2,0,2,1.0,0.3423719528896193,1.0,0.9206145966709347,0.0793854033290653,,1.91,88.0,right-handed,2014,1167864,Chile,137,133,103,0.16891946317548542,0.1697692239002973,0.17747082461089012,0.5,0.5,0.5,0.5,6.7955000849918985,1.3867725839918505,0.7205061372189822,0.4577829262902817,0.3141704557933434,10,1.0,1.0,1.0,262.0,1.0,0.45666666666666667,,1.88,77.0,right-handed,,73057,Argentina,447,443,309,0.14079433301097705,0.14097274467121187,0.14851467627684695,0.5,0.5,0.5,0.5,3.3988217790461004,3.282731673971792,0.613502163969397,0.40283788280059635,0.43005915720678956,10,1.0,1.0,1.0,480.0,0.3333333333333333,0.45666666666666667,310,0,-0.030000000000000027,-3.396678305945798,1.8959590899799417,-0.1070039732495851,-0.054945043489685375,0.11588870141344615,0.0,0.02638646372881226,-0.06887057310018219
14807082,2025-10-10,"Hersonissos 5, Greece",0.4,Hardcourt outdoor,321948,Eliakim Coulibaly,91240,Ryan Peniston,0,3,10,10,0.05,2.1,1.67,1.25748502994012,0,1,1,0.0,0.0,0.7934567085261071,0.2771164021164021,0.7228835978835979,,1.83,80.0,left-handed,,101145,Côte d'Ivoire,305,298,306,0.14880262006308673,0.1493185069037774,0.1487301766597142,0.5,0.5,0.5,0.5,7.841138379906056,2.427314210575258,0.5832281106517093,0.5780982455891843,0.2531700177480366,10,1.0,1.0,1.0,304.375,0.25,0.45666666666666667,,1.8,75.0,left-handed,,689632,United Kingdom,224,219,118,0.15596618901174006,0.15651725982871706,0.17328966406522253,0.5,0.5,0.5,0.5,7.199282536161751,1.5492398141447183,0.6079230683425163,0.5108580894491018,0.2897563303328994,10,1.0,1.0,1.0,406.15,0.0,0.45666666666666667,-81,0,-0.030000000000000027,-0.6418558437443052,-0.8780743964305397,0.024694957690806985,-0.0672401561400825,0.03658631258486278,0.0,-0.022540461807328827,-0.020386882911149096
14807081,2025-10-10,"Hersonissos 5, Greece",0.4,Hardcourt outdoor,267242,Harry Wendelken,372310,Hynek Barton,0,3,10,10,0.05,2.63,1.44,1.8263888888888888,0,1,1,0.0,0.0,0.7934567085261071,0.11101694915254237,0.8889830508474577,,1.78,68.0,right-handed,,94482,United Kingdom,459,446,406,0.14027113998843715,0.14083874354904813,0.14272760410736185,0.5,0.5,0.5,0.5,6.3449686076791645,2.5231603338636055,0.6685669606334698,0.5364436814520727,0.32391510959399483,10,1.0,1.0,1.0,458.8888888888889,0.5,0.45666666666666667,,1.83,72.0,right-handed,,90393,Czechia,300,295,195,0.14916951792223604,0.1495444422495015,0.15941337005752285,0.5,0.5,0.5,0.5,7.892611160262481,3.5192616192423847,0.6558618655098635,0.5354177257572065,0.2832480721363875,10,1.0,1.0,1.0,326.125,0.3333333333333333,0.45666666666666667,-159,0,0.050000000000000044,1.5476425525833166,0.9961012853787792,-0.012705095123606291,-0.0010259556948661874,-0.04066703745760736,0.0,-0.006368377315948193,0.01073828495072271
14807089,2025-10-10,"Hersonissos 5, Greece",0.4,Hardcourt outdoor,54955,Kimmer Coppejans,44547,Radu Albot,1,3,10,10,0.05,1.5,2.5,0.6,2,0,2,1.0,0.3423719528896193,1.0,0.8934426229508197,0.10655737704918032,,1.78,71.0,right-handed,2014,1209128,Belgium,183,183,180,0.16104392141085722,0.16104392141085722,0.16147375544143414,0.5,0.5,0.5,0.5,5.976855876749364,2.352235003984416,0.6384058588052178,0.4652297448313103,0.32385552536996365,10,1.0,1.0,1.0,219.9,0.8,0.45666666666666667,,1.75,68.0,right-handed,2008,4762357,Moldova,560,517,249,0.13646405932709194,0.13796827879109658,0.15343417373103452,0.5,0.5,0.5,0.5,6.45950045094577,2.6357910425750477,0.6728017321025667,0.4685392278801406,0.25436562443813937,10,1.0,1.0,1.0,487.7647058823529,1.0,0.45666666666666667,377,0,-0.030000000000000027,0.4826445741964056,0.2835560385906315,0.034395873297348833,0.003309483048830275,-0.06948990093182428,0.0,0.03413889363446232,0.14974459037933963
14807073,2025-10-10,"Hersonissos 5, Greece",0.4,Hardcourt outdoor,49663,Antoine Escoffier,103625,Michael Geerts,1,3,10,10,0.05,2.1,1.67,1.25748502994012,2,0,2,1.0,0.3423719528896193,1.0,0.2795847750865052,0.7204152249134949,,1.85,78.0,right-handed,,613377,France,370,348,532,0.14464447316858842,0.14593847787651962,0.1374259988777429,0.5,0.5,0.5,0.5,3.6112548190391625,2.9585463461503894,0.5612311009229763,0.4684760185364184,0.2874845477570472,10,1.0,1.0,1.0,454.85714285714283,0.75,0.45666666666666667,,1.78,73.0,right-handed,,347990,Belgium,322,320,294,0.1476112467780536,0.14774712969752146,0.1496204182206069,0.5,0.5,0.5,0.5,6.320249796536522,2.9315070810507233,0.7264219824932983,0.4113320868873423,0.3437505049457463,10,1.0,1.0,1.0,338.15384615384613,0.5,0.45666666666666667,-48,0,-0.07000000000000006,2.708994977497359,-0.027039265099666032,0.1651908815703219,-0.05714393164907611,0.056265957188699145,0.0,0.04676459112994047,-0.12981667327090163
14807222,2025-10-10,"Jinan, China",0.4,Hardcourt outdoor,287803,Arthur Cazaux,450685,Yi Zhou,1,3,10,10,0.05,1.28,3.5,0.3657142857142857,1,0,1,1.0,0.20654329147389294,1.0,0.8778238819732596,0.12217611802674043,,1.83,73.0,right-handed,,1787070,France,70,67,65,0.19053080052131932,0.19213430516037205,0.19325959728951042,0.5,0.5,0.5,0.5,4.164805362574208,1.1685094850817177,0.6043672432578864,0.3760576124275745,0.32548869531063346,10,1.0,1.0,1.0,95.5,0.2,0.45666666666666667,,1.93,85.0,right-handed,,232079,China,308,326,183,0.1485862070767349,0.14734273170911352,0.16104392141085722,0.5,0.5,0.5,0.5,3.6757283167070876,1.3461056513633978,0.7021419994166871,0.5065828239117551,0.2795478214537349,10,1.0,1.0,1.0,195.85714285714286,0.6666666666666666,0.45666666666666667,238,0,0.09999999999999987,-0.48907704586712075,0.17759616628168007,0.09777475615880071,0.13052521148418061,-0.045940873856898545,0.0,0.078060708051918,-0.013401712917763375
14807223,2025-10-10,"Jinan, China",0.4,Hardcourt outdoor,17080,Bernard Tomic,298795,Shintaro Mochizuki,0,3,10,10,0.05,2.2,1.62,1.3580246913580247,1,1,2,0.5,0.09452865480086611,0.905471345199134,0.31371490280777536,0.6862850971922246,,1.96,91.0,right-handed,2008,5760226,Australia,168,180,170,0.1632929265036996,0.16147375544143414,0.1629779743026797,0.5,0.5,0.5,0.5,5.528644773547622,2.8409520026191917,0.7449494567619315,0.5252682974570986,0.2507474619922737,10,1.0,1.0,1.0,163.875,0.0,0.45666666666666667,,1.75,70.0,right-handed,,1136075,Japan,102,100,63,0.1777786370164031,0.1784067150181842,0.1944339499544101,0.5,0.5,0.5,0.5,5.550338229675715,1.3718959108859317,0.5906012148863922,0.4180383584800297,0.38860223462776755,10,1.0,1.0,1.0,111.88888888888889,0.0,0.45666666666666667,-66,0,-0.20999999999999996,0.021693456128092592,-1.46905609173326,-0.1543482418755393,-0.1072299389770689,0.13785477263549384,0.0,-0.01549107475933742,-0.033241025792543955
14807220,2025-10-10,"Jinan, China",0.4,Hardcourt outdoor,63438,Mackenzie McDonald,207050,Brandon Holt,1,3,10,10,0.0,1.4,2.75,0.509090909090909,3,0,3,1.0,0.4384939195509822,1.0,0.8704379562043796,0.12956204379562045,,1.78,73.0,right-handed,2016,5921879,USA,99,103,68,0.17872718132676732,0.17747082461089012,0.19158894985600178,0.5,0.5,0.5,0.5,6.908898682286246,3.3444696041454955,0.5867905910630961,0.44789250958642546,0.436995954067892,10,1.0,1.0,1.0,171.25,0.5,0.45666666666666667,,1.85,82.0,right-handed,,944389,USA,115,112,166,0.17406646025684264,0.17487106712911277,0.163612892340037,0.5,0.5,0.5,0.5,7.164352906695818,1.6778582855135853,0.6325301772881423,0.5091103003571772,0.30356435207891486,10,1.0,1.0,1.0,145.2,1.0,0.45666666666666667,16,0,0.07000000000000006,0.2554542244095721,-1.6666113186319103,0.04573958622504626,0.061217790770751734,-0.13343160198897713,0.0,-0.09353086126877497,0.12393289280195485
14807221,2025-10-10,"Jinan, China",0.4,Hardcourt outdoor,391865,Colton Smith,373829,Petr Bar Biryukov,0,3,10,10,0.05,1.3599999999999999,3.0,0.4533333333333333,0,1,1,0.0,0.0,0.7934567085261071,0.7980266976204294,0.2019733023795705,,1.83,77.0,right-handed,,268713,USA,135,132,112,0.16934013022581762,0.169987025427562,0.17487106712911277,0.5,0.5,0.5,0.5,4.886173912704705,2.8689260430285755,0.5605975232769841,0.4348474958815301,0.2811378648443122,10,1.0,1.0,1.0,180.875,0.6,0.45666666666666667,,1.96,85.0,left-handed,,70121,Russia,304,272,408,0.14887537233033118,0.15138207139178173,0.14262757004192797,0.5,0.5,0.5,0.5,3.731947435884124,1.9946414666370105,0.658189478409825,0.5893757366417662,0.428229256730866,10,1.0,1.0,1.0,361.1875,0.42857142857142855,0.45666666666666667,169,0,0.1299999999999999,-1.1542264768205812,-0.874284576391565,0.09759195513284091,0.15452824076023614,0.1470913918865538,0.0,0.09552711154374316,0.04884272055103778
14807128,2025-10-09,"Roanne, France",0.4,Hardcourt indoor,362612,Mika Brunold,302567,Stefanos Sakellaridis,1,3,10,9,0.05,1.5,2.5,0.6,2,0,2,1.0,0.3423719528896193,1.0,0.6316432498472816,0.3683567501527184,,1.91,73.0,right-handed,,94030,Switzerland,328,309,115,0.14721006870437733,0.14851467627684695,0.17406646025684264,0.5,0.5,0.5,0.5,6.25974097293218,1.7498913211086142,0.6760601989306257,0.431275639327486,0.2534388499796515,10,1.0,1.0,1.0,318.55,1.0,0.45666666666666667,,1.98,93.0,right-handed,,160640,Greece,306,297,225,0.1487301766597142,0.14939348920210435,0.15585791014997577,0.5,0.5,0.5,0.5,5.629615819547178,1.9901014571115474,0.7241293428028631,0.4552037446423498,0.33360668786867465,10,1.0,1.0,1.0,374.6875,0.6666666666666666,0.45666666666666667,-22,0,0.07000000000000006,-0.6301251533850021,0.24021013600293317,0.048069143872237374,0.02392810531486378,0.08016783788902315,0.0,-0.1348716101447781,-0.016724888211016697
14807125,2025-10-09,"Roanne, France",0.4,Hardcourt indoor,341853,Milos Karol,145122,Matteo Martineau,0,3,10,9,0.05,2.38,1.53,1.5555555555555554,0,2,2,0.0,0.0,0.6576280471103807,0.27956254272043746,0.7204374572795625,,1.98,90.0,right-handed,,98578,Slovakia,363,376,237,0.14504519449168943,0.14430869988214173,0.1546058598992096,0.5,0.5,0.5,0.5,5.719743009321766,3.2012312214571264,0.7045134761524448,0.5091463262316485,0.4402981354046489,10,1.0,1.0,1.0,342.4166666666667,0.5555555555555556,0.45666666666666667,,1.83,78.0,right-handed,,417146,France,297,338,358,0.14939348920210435,0.1465621095502257,0.14533757805921274,0.5,0.5,0.5,0.5,5.026036456704439,1.3393764989662373,0.7337078822650991,0.49757176521299246,0.3110951925500546,10,1.0,1.0,1.0,308.35714285714283,0.5,0.45666666666666667,-66,0,-0.1499999999999999,-0.6937065526173267,-1.861854722490889,0.029194406112654336,-0.011574561018656004,-0.12920294285459433,0.0,0.08903579390531347,0.012236849311926312
14807126,2025-10-09,"Roanne, France",0.4,Hardcourt indoor,81271,Calvin Hemery,87690,Jordan Thompson,1,3,10,9,0.05,3.75,1.25,3.0,1,0,1,1.0,0.20654329147389294,1.0,0.08385370205173952,0.9161462979482605,,1.91,83.0,right-handed,2013,752271,France,210,206,251,0.15755208103224955,0.1580309053663551,0.15324606725813744,0.5,0.5,0.5,0.5,6.109746091522043,3.841759792873119,0.7346101610140858,0.40753636264338566,0.3829808459507847,10,1.0,1.0,1.0,309.6,1.0,0.45666666666666667,,1.83,82.0,right-handed,2013,8074753,Australia,85,80,58,0.18373398420622822,0.18580361411767596,0.1976111573464833,0.5,0.5,0.5,0.5,5.8330927977947375,3.018849484128414,0.6521361798292009,0.4767950701421537,0.3264101589081992,10,1.0,1.0,1.0,97.92857142857143,0.4,0.45666666666666667,-125,0,-0.07999999999999985,-0.2766532937273052,-0.8229103087447047,-0.08247398118488491,0.06925870749876806,-0.0565706870425855,0.0,-0.16900666486329707,-0.0991352858580033
14807129,2025-10-09,"Roanne, France",0.4,Hardcourt indoor,124916,Borna Gojo,205906,Hugo Gaston,0,3,10,9,0.05,2.25,1.5699999999999998,1.4331210191082804,1,1,2,0.5,0.09452865480086611,0.905471345199134,0.22037037037037038,0.7796296296296297,,1.96,90.0,right-handed,,1220360,Croatia,225,223,105,0.15585791014997577,0.15607510391002236,0.17686717593839146,0.5,0.5,1.0,0.5,7.959100804423886,1.1278562900408726,0.647490768125086,0.5525139219996538,0.34902171680102434,10,1.0,1.0,1.0,279.9,0.0,0.45666666666666667,,1.73,68.0,left-handed,,3094781,France,101,101,121,0.1780905676023748,0.1780905676023748,0.1725390164004001,0.5,0.5,0.5,0.5,4.867097343139566,1.1785256996640878,0.5680904947324696,0.591060781750649,0.41936441489997656,10,1.0,1.0,1.0,174.65,0.0,0.45666666666666667,-124,0,-0.22999999999999998,-3.09200346128432,0.0506694096232152,-0.07940027339261635,0.038546859750995255,0.07034269809895222,0.0,-0.03845928568459578,-0.030109701509605347
14807123,2025-10-09,"Roanne, France",0.4,Hardcourt indoor,466210,Henry Bernet,483188,Nicolai Budkov Kjaer,0,3,10,9,0.05,3.25,1.33,2.443609022556391,1,1,2,0.5,0.09452865480086611,0.905471345199134,0.14419695193434937,0.8558030480656507,,1.91,77.0,right-handed,,42093,Switzerland,503,478,295,0.13849283458033276,0.13947758634484436,0.1495444422495015,0.5,1.0,0.5,0.5,7.754553599213883,1.3796208501974967,0.6129091485945282,0.34960514916352975,0.2999383377507881,10,1.0,1.0,1.0,457.07142857142856,0.5,0.45666666666666667,,1.91,80.0,right-handed,,135381,Norway,149,134,85,0.16655711910843396,0.16955360503490163,0.18373398420622822,0.5,0.5,0.5,0.5,7.426984520506839,3.708167079292756,0.6145908328057111,0.4102729328859032,0.39462861337765603,10,1.0,1.0,1.0,212.4,1.0,0.45666666666666667,-354,0,0.0,-0.327569078707044,2.3285462290952594,0.0016816842111829766,0.06066778372237347,0.09469027562686794,0.0,-0.18448871798642186,-0.028661404330315443
